date,time,x,y,z
01/11/2019,3:05:38 PM,604363.8602,10325484.18,-5.69
01/11/2019,3:05:39 PM,604361.7486,10325484.07,-5.63
01/11/2019,3:05:40 PM,604359.7484,10325483.63,-5.57
01/11/2019,3:05:41 PM,604357.7481,10325483.29,-5.69
01/11/2019,3:05:42 PM,604355.6366,10325482.96,-5.66
01/11/2019,3:05:43 PM,604353.7475,10325482.52,-5.72
01/11/2019,3:05:44 PM,604351.636,10325482.29,-5.68
01/11/2019,3:05:45 PM,604349.6355,10325482.18,-5.61
01/11/2019,3:05:46 PM,604347.5239,10325481.96,-5.56
01/11/2019,3:05:47 PM,604345.5236,10325481.62,-5.57
01/11/2019,3:05:48 PM,604343.5232,10325481.4,-5.59
01/11/2019,3:05:49 PM,604341.4117,10325481.07,-5.53
01/11/2019,3:05:50 PM,604339.5226,10325480.73,-5.71
01/11/2019,3:05:51 PM,604337.6336,10325480.18,-5.64
01/11/2019,3:05:52 PM,604335.5219,10325480.18,-5.63
01/11/2019,3:05:53 PM,604333.6328,10325479.73,-5.57
01/11/2019,3:05:54 PM,604331.6325,10325479.4,-5.64
01/11/2019,3:05:55 PM,604329.7432,10325479.18,-5.66
01/11/2019,3:05:56 PM,604327.7428,10325478.96,-5.55
01/11/2019,3:05:57 PM,604325.8536,10325478.62,-5.7
01/11/2019,3:05:58 PM,604323.8533,10325478.29,-5.65
01/11/2019,3:05:59 PM,604321.8529,10325478.07,-5.64
01/11/2019,3:06:00 PM,604319.8525,10325477.84,-5.61
01/11/2019,3:06:01 PM,604317.9633,10325477.51,-5.64
01/11/2019,3:06:02 PM,604315.8518,10325477.29,-5.52
01/11/2019,3:06:03 PM,604313.9627,10325476.84,-5.59
01/11/2019,3:06:04 PM,604311.9625,10325476.4,-5.62
01/11/2019,3:06:05 PM,604309.9622,10325476.07,-5.57
01/11/2019,3:06:06 PM,604308.073,10325475.73,-5.68
01/11/2019,3:06:07 PM,604306.0728,10325475.29,-5.62
01/11/2019,3:06:08 PM,604304.0726,10325474.85,-5.68
01/11/2019,3:06:09 PM,604301.9609,10325474.73,-5.52
01/11/2019,3:06:10 PM,604300.0718,10325474.4,-5.64
01/11/2019,3:06:11 PM,604297.9603,10325474.07,-5.53
01/11/2019,3:06:12 PM,604296.0711,10325473.73,-5.62
01/11/2019,3:06:13 PM,604294.0708,10325473.4,-5.5
01/11/2019,3:06:14 PM,604292.1817,10325473.07,-5.64
01/11/2019,3:06:15 PM,604290.1814,10325472.62,-5.6
01/11/2019,3:06:16 PM,604288.181,10325472.4,-5.63
01/11/2019,3:06:17 PM,604286.2919,10325472.07,-5.57
01/11/2019,3:06:18 PM,604284.1802,10325471.95,-5.7
01/11/2019,3:06:19 PM,604282.18,10325471.51,-5.54
01/11/2019,3:06:20 PM,604280.1795,10325471.4,-5.61
01/11/2019,3:06:21 PM,604278.0679,10325471.29,-5.63
01/11/2019,3:06:22 PM,604276.0676,10325470.84,-5.6
01/11/2019,3:06:23 PM,604274.0671,10325470.73,-5.59
01/11/2019,3:06:24 PM,604272.0667,10325470.51,-5.59
01/11/2019,3:06:25 PM,604270.0664,10325470.17,-5.69
01/11/2019,3:06:26 PM,604267.9548,10325470.06,-5.57
01/11/2019,3:06:27 PM,604265.9544,10325469.84,-5.61
01/11/2019,3:06:28 PM,604263.8426,10325469.84,-5.59
01/11/2019,3:06:29 PM,604261.8423,10325469.5,-5.57
01/11/2019,3:06:30 PM,604259.8419,10325469.28,-5.59
01/11/2019,3:06:31 PM,604257.7302,10325469.28,-5.62
01/11/2019,3:06:32 PM,604255.6187,10325468.95,-5.6
01/11/2019,3:06:33 PM,604253.6182,10325468.83,-5.64
01/11/2019,3:06:34 PM,604251.5066,10325468.72,-5.57
01/11/2019,3:06:35 PM,604249.3949,10325468.61,-5.53
01/11/2019,3:06:36 PM,604247.3944,10325468.5,-5.72
01/11/2019,3:06:37 PM,604245.2827,10325468.5,-5.56
01/11/2019,3:06:38 PM,604243.2821,10325468.49,-5.63
01/11/2019,3:06:39 PM,604241.1705,10325468.38,-5.61
01/11/2019,3:06:40 PM,604239.17,10325468.27,-5.64
01/11/2019,3:06:41 PM,604237.0581,10325468.38,-5.53
01/11/2019,3:06:42 PM,604235.0577,10325468.15,-5.68
01/11/2019,3:06:43 PM,604233.0571,10325468.15,-5.57
01/11/2019,3:06:44 PM,604230.9456,10325467.93,-5.64
01/11/2019,3:06:45 PM,604228.9449,10325468.04,-5.62
01/11/2019,3:06:46 PM,604226.9446,10325467.71,-5.6
01/11/2019,3:06:47 PM,604224.8327,10325467.93,-5.65
01/11/2019,3:06:48 PM,604222.8323,10325467.7,-5.54
01/11/2019,3:06:49 PM,604220.7207,10325467.48,-5.62
01/11/2019,3:06:50 PM,604218.7202,10325467.37,-5.6
01/11/2019,3:06:51 PM,604216.7199,10325467.03,-5.61
01/11/2019,3:06:52 PM,604214.7195,10325466.81,-5.6
01/11/2019,3:06:53 PM,604212.719,10325466.7,-5.63
01/11/2019,3:06:54 PM,604210.6075,10325466.37,-5.64
01/11/2019,3:06:55 PM,604208.7184,10325466.03,-5.6
01/11/2019,3:06:56 PM,604206.7179,10325465.92,-5.63
01/11/2019,3:06:57 PM,604204.7176,10325465.59,-5.65
01/11/2019,3:06:58 PM,604202.8285,10325465.14,-5.72
01/11/2019,3:06:59 PM,604200.9394,10325464.7,-5.78
01/11/2019,3:07:00 PM,604198.8276,10325464.81,-5.68
01/11/2019,3:07:01 PM,604196.9383,10325464.59,-5.66
01/11/2019,3:07:02 PM,604194.8269,10325464.25,-5.79
01/11/2019,3:07:03 PM,604192.8261,10325464.47,-5.69
01/11/2019,3:07:04 PM,604190.8255,10325464.47,-5.73
01/11/2019,3:07:05 PM,604188.7137,10325464.58,-5.66
01/11/2019,3:07:06 PM,604186.6018,10325464.69,-5.75
01/11/2019,3:07:07 PM,604184.4898,10325465.02,-5.72
01/11/2019,3:07:08 PM,604182.4891,10325465.24,-5.69
01/11/2019,3:07:09 PM,604180.377,10325465.57,-5.74
01/11/2019,3:07:10 PM,604178.265,10325465.9,-5.63
01/11/2019,3:07:11 PM,604176.153,10325466.23,-5.78
01/11/2019,3:07:12 PM,604174.152,10325466.67,-5.62
01/11/2019,3:07:13 PM,604172.0401,10325466.89,-5.73
01/11/2019,3:07:14 PM,604169.9282,10325467.11,-5.72
01/11/2019,3:07:15 PM,604167.8162,10325467.44,-5.7
01/11/2019,3:07:16 PM,604165.8155,10325467.54,-5.72
01/11/2019,3:07:17 PM,604163.7038,10325467.54,-5.72
01/11/2019,3:07:18 PM,604161.5919,10325467.65,-5.71
01/11/2019,3:07:19 PM,604159.4801,10325467.76,-5.66
01/11/2019,3:07:20 PM,604157.4798,10325467.43,-5.7
01/11/2019,3:07:21 PM,604155.3682,10325467.31,-5.7
01/11/2019,3:07:22 PM,604153.2565,10325467.2,-5.6
01/11/2019,3:07:23 PM,604151.2562,10325466.87,-5.7
01/11/2019,3:07:24 PM,604149.1448,10325466.53,-5.69
01/11/2019,3:07:25 PM,604147.1444,10325466.2,-5.69
01/11/2019,3:07:26 PM,604145.1442,10325465.76,-5.65
01/11/2019,3:07:27 PM,604143.0328,10325465.42,-5.69
01/11/2019,3:07:28 PM,604141.1438,10325464.87,-5.68
01/11/2019,3:07:29 PM,604139.1435,10325464.54,-5.77
01/11/2019,3:07:30 PM,604137.1432,10325464.09,-5.72
01/11/2019,3:07:31 PM,604135.2543,10325463.54,-5.72
01/11/2019,3:07:32 PM,604133.2539,10325463.32,-5.73
01/11/2019,3:07:33 PM,604131.2536,10325462.87,-5.73
01/11/2019,3:07:34 PM,604129.3647,10325462.32,-5.64
01/11/2019,3:07:35 PM,604127.4755,10325461.98,-5.8
01/11/2019,3:07:36 PM,604125.5862,10325461.76,-5.7
01/11/2019,3:07:37 PM,604123.6972,10325461.32,-5.75
01/11/2019,3:07:38 PM,604121.6967,10325461.21,-5.75
01/11/2019,3:07:39 PM,604119.5849,10325461.2,-5.69
01/11/2019,3:07:40 PM,604117.5844,10325461.09,-5.7
01/11/2019,3:07:41 PM,604115.4725,10325461.31,-5.78
01/11/2019,3:07:42 PM,604113.472,10325461.2,-5.77
01/11/2019,3:07:43 PM,604111.3601,10325461.42,-5.8
01/11/2019,3:07:44 PM,604109.3593,10325461.64,-5.74
01/11/2019,3:07:45 PM,604107.1363,10325461.75,-5.72
01/11/2019,3:07:46 PM,604105.0244,10325461.97,-5.8
01/11/2019,3:07:47 PM,604102.9126,10325462.07,-5.72
01/11/2019,3:07:48 PM,604100.8008,10325462.18,-5.73
01/11/2019,3:07:49 PM,604098.8003,10325462.07,-5.72
01/11/2019,3:07:50 PM,604096.6886,10325461.96,-5.81
01/11/2019,3:07:51 PM,604094.5768,10325462.07,-5.71
01/11/2019,3:07:52 PM,604092.4652,10325461.84,-5.77
01/11/2019,3:07:53 PM,604090.4649,10325461.51,-5.71
01/11/2019,3:07:54 PM,604088.3532,10325461.51,-5.7
01/11/2019,3:07:55 PM,604086.353,10325461.07,-5.71
01/11/2019,3:07:56 PM,604084.2414,10325460.84,-5.78
01/11/2019,3:07:57 PM,604082.2411,10325460.51,-5.68
01/11/2019,3:07:58 PM,604080.2408,10325460.18,-5.75
01/11/2019,3:07:59 PM,604078.3517,10325459.73,-5.74
01/11/2019,3:08:00 PM,604076.3515,10325459.29,-5.71
01/11/2019,3:08:01 PM,604074.3514,10325458.73,-5.74
01/11/2019,3:08:02 PM,604072.3512,10325458.29,-5.69
01/11/2019,3:08:03 PM,604070.5734,10325457.63,-5.73
01/11/2019,3:08:04 PM,604068.6845,10325456.96,-5.79
01/11/2019,3:08:05 PM,604066.7956,10325456.3,-5.78
01/11/2019,3:08:06 PM,604064.9066,10325455.85,-5.74
01/11/2019,3:08:07 PM,604063.0176,10325455.3,-5.71
01/11/2019,3:08:08 PM,604061.1286,10325454.74,-5.8
01/11/2019,3:08:09 PM,604059.1284,10325454.3,-5.71
01/11/2019,3:08:10 PM,604057.2392,10325453.97,-5.77
01/11/2019,3:08:11 PM,604055.2387,10325453.85,-5.74
01/11/2019,3:08:12 PM,604053.3494,10325453.63,-5.79
01/11/2019,3:08:13 PM,604051.3488,10325453.74,-5.87
01/11/2019,3:08:14 PM,604049.3479,10325454.07,-5.71
01/11/2019,3:08:15 PM,604047.3471,10325454.29,-5.82
01/11/2019,3:08:16 PM,604045.3461,10325454.84,-5.82
01/11/2019,3:08:17 PM,604043.3451,10325455.28,-5.82
01/11/2019,3:08:18 PM,604041.2328,10325455.94,-5.79
01/11/2019,3:08:19 PM,604039.2316,10325456.71,-5.79
01/11/2019,3:08:20 PM,604037.2305,10325457.27,-5.74
01/11/2019,3:08:21 PM,604035.2293,10325458.04,-5.81
01/11/2019,3:08:22 PM,604033.1169,10325458.81,-5.73
01/11/2019,3:08:23 PM,604031.0047,10325459.36,-5.87
01/11/2019,3:08:24 PM,604029.0034,10325460.13,-5.68
01/11/2019,3:08:25 PM,604026.8912,10325460.68,-5.8
01/11/2019,3:08:26 PM,604024.779,10325461.23,-5.71
01/11/2019,3:08:27 PM,604022.6669,10325461.68,-5.79
01/11/2019,3:08:28 PM,604020.4436,10325462.23,-5.7
01/11/2019,3:08:29 PM,604018.4428,10325462.45,-5.72
01/11/2019,3:08:30 PM,604016.2197,10325462.78,-5.74
01/11/2019,3:08:31 PM,604014.1078,10325462.88,-5.72
01/11/2019,3:08:32 PM,604012.1072,10325462.88,-5.77
01/11/2019,3:08:33 PM,604009.8841,10325463.21,-5.7
01/11/2019,3:08:34 PM,604007.7724,10325463.21,-5.78
01/11/2019,3:08:35 PM,604005.6605,10325463.32,-5.75
01/11/2019,3:08:36 PM,604003.5488,10325463.32,-5.71
01/11/2019,3:08:37 PM,604001.4371,10325463.32,-5.79
01/11/2019,3:08:38 PM,603999.3253,10325463.31,-5.73
01/11/2019,3:08:39 PM,603997.3249,10325463.09,-5.81
01/11/2019,3:08:40 PM,603995.102,10325463.2,-5.71
01/11/2019,3:08:41 PM,603992.9902,10325463.2,-5.73
01/11/2019,3:08:42 PM,603990.8785,10325463.2,-5.8
01/11/2019,3:08:43 PM,603988.7667,10325463.19,-5.81
01/11/2019,3:08:44 PM,603986.6548,10325463.41,-5.82
01/11/2019,3:08:45 PM,603984.5431,10325463.41,-5.75
01/11/2019,3:08:46 PM,603982.4314,10325463.41,-5.87
01/11/2019,3:08:47 PM,603980.0971,10325463.74,-5.71
01/11/2019,3:08:48 PM,603977.9853,10325463.74,-5.75
01/11/2019,3:08:49 PM,603975.8736,10325463.74,-5.7
01/11/2019,3:08:50 PM,603973.6505,10325463.96,-5.82
01/11/2019,3:08:51 PM,603971.5388,10325463.95,-5.71
01/11/2019,3:08:52 PM,603969.316,10325463.84,-5.82
01/11/2019,3:08:53 PM,603967.2041,10325464.06,-5.72
01/11/2019,3:08:54 PM,603965.0924,10325463.95,-5.77
01/11/2019,3:08:55 PM,603962.9807,10325463.95,-5.71
01/11/2019,3:08:56 PM,603960.869,10325463.94,-5.78
01/11/2019,3:08:57 PM,603958.6462,10325463.83,-5.77
01/11/2019,3:08:58 PM,603956.5346,10325463.72,-5.8
01/11/2019,3:08:59 PM,603954.4229,10325463.61,-5.86
01/11/2019,3:09:00 PM,603952.3113,10325463.5,-5.73
01/11/2019,3:09:01 PM,603950.3109,10325463.27,-5.83
01/11/2019,3:09:02 PM,603948.0881,10325463.16,-5.7
01/11/2019,3:09:03 PM,603946.0876,10325463.05,-5.82
01/11/2019,3:09:04 PM,603943.9761,10325462.71,-5.78
01/11/2019,3:09:05 PM,603941.8643,10325462.82,-5.81
01/11/2019,3:09:06 PM,603939.7526,10325462.82,-5.68
01/11/2019,3:09:07 PM,603937.7522,10325462.6,-5.82
01/11/2019,3:09:08 PM,603935.6404,10325462.6,-5.81
01/11/2019,3:09:09 PM,603933.5286,10325462.71,-5.78
01/11/2019,3:09:10 PM,603931.3057,10325462.7,-5.74
01/11/2019,3:09:11 PM,603929.1939,10325462.81,-5.81
01/11/2019,3:09:12 PM,603926.9711,10325462.7,-5.79
01/11/2019,3:09:13 PM,603924.8594,10325462.7,-5.82
01/11/2019,3:09:14 PM,603922.7476,10325462.7,-5.72
01/11/2019,3:09:15 PM,603920.5248,10325462.7,-5.86
01/11/2019,3:09:16 PM,603918.4131,10325462.58,-5.84
01/11/2019,3:09:17 PM,603916.3014,10325462.58,-5.81
01/11/2019,3:09:18 PM,603914.1897,10325462.47,-5.77
01/11/2019,3:09:19 PM,603911.9669,10325462.47,-5.78
01/11/2019,3:09:20 PM,603909.9666,10325462.13,-5.8
01/11/2019,3:09:21 PM,603907.7438,10325462.02,-5.74
01/11/2019,3:09:22 PM,603905.6321,10325461.91,-5.78
01/11/2019,3:09:23 PM,603903.5208,10325461.46,-5.83
01/11/2019,3:09:24 PM,603901.4091,10325461.35,-5.79
01/11/2019,3:09:25 PM,603899.2977,10325461.02,-5.79
01/11/2019,3:09:26 PM,603897.2974,10325460.69,-5.82
01/11/2019,3:09:27 PM,603895.1858,10325460.46,-5.78
01/11/2019,3:09:28 PM,603893.0744,10325460.13,-5.86
01/11/2019,3:09:29 PM,603890.9628,10325459.91,-5.8
01/11/2019,3:09:30 PM,603888.74,10325459.79,-5.87
01/11/2019,3:09:31 PM,603886.7395,10325459.68,-5.78
01/11/2019,3:09:32 PM,603884.6281,10325459.35,-5.86
01/11/2019,3:09:33 PM,603882.4051,10325459.46,-5.86
01/11/2019,3:09:34 PM,603880.4046,10325459.34,-5.89
01/11/2019,3:09:35 PM,603878.1817,10325459.34,-5.84
01/11/2019,3:09:36 PM,603875.9587,10325459.56,-5.9
01/11/2019,3:09:37 PM,603873.8469,10325459.56,-5.82
01/11/2019,3:09:38 PM,603871.7352,10325459.56,-5.86
01/11/2019,3:09:39 PM,603869.5121,10325459.78,-5.78
01/11/2019,3:09:40 PM,603867.4004,10325459.78,-5.9
01/11/2019,3:09:41 PM,603865.1773,10325460,-5.88
01/11/2019,3:09:42 PM,603862.9544,10325460.1,-5.86
01/11/2019,3:09:43 PM,603860.8425,10325460.21,-5.82
01/11/2019,3:09:44 PM,603858.6195,10325460.43,-5.83
01/11/2019,3:09:45 PM,603856.5077,10325460.43,-5.82
01/11/2019,3:09:46 PM,603854.285,10325460.32,-5.88
01/11/2019,3:09:47 PM,603852.1732,10325460.32,-5.8
01/11/2019,3:09:48 PM,603850.0617,10325460.09,-5.93
01/11/2019,3:09:49 PM,603847.9501,10325459.87,-5.86
01/11/2019,3:09:50 PM,603845.9498,10325459.54,-5.86
01/11/2019,3:09:51 PM,603843.8384,10325459.09,-5.82
01/11/2019,3:09:52 PM,603841.9496,10325458.43,-5.82
01/11/2019,3:09:53 PM,603840.1719,10325457.65,-5.84
01/11/2019,3:09:54 PM,603838.2831,10325456.88,-5.88
01/11/2019,3:09:55 PM,603836.3943,10325456.1,-5.75
01/11/2019,3:09:56 PM,603834.7279,10325455.22,-5.86
01/11/2019,3:09:57 PM,603833.0617,10325454.11,-5.84
01/11/2019,3:09:58 PM,603831.5066,10325453,-5.91
01/11/2019,3:09:59 PM,603829.7291,10325452.01,-5.79
01/11/2019,3:10:00 PM,603828.174,10325450.9,-5.88
01/11/2019,3:10:01 PM,603826.6189,10325449.79,-5.9
01/11/2019,3:10:02 PM,603825.1752,10325448.47,-5.97
01/11/2019,3:10:03 PM,603823.5089,10325447.36,-5.87
01/11/2019,3:10:04 PM,603821.9539,10325446.14,-5.95
01/11/2019,3:10:05 PM,603820.2877,10325445.03,-5.88
01/11/2019,3:10:06 PM,603818.7326,10325443.93,-5.97
01/11/2019,3:10:07 PM,603817.0663,10325442.93,-5.97
01/11/2019,3:10:08 PM,603815.4,10325441.93,-5.99
01/11/2019,3:10:09 PM,603813.6225,10325440.94,-5.98
01/11/2019,3:10:10 PM,603811.7336,10325440.27,-5.96
01/11/2019,3:10:11 PM,603809.9559,10325439.61,-5.97
01/11/2019,3:10:12 PM,603808.0671,10325438.83,-6.02
01/11/2019,3:10:13 PM,603806.0667,10325438.5,-5.98
01/11/2019,3:10:14 PM,603804.0664,10325438.17,-5.99
01/11/2019,3:10:15 PM,603802.0661,10325437.83,-5.98
01/11/2019,3:10:16 PM,603800.0655,10325437.83,-6.07
01/11/2019,3:10:17 PM,603797.9537,10325437.94,-5.95
01/11/2019,3:10:18 PM,603795.8419,10325438.05,-6.14
01/11/2019,3:10:19 PM,603793.841,10325438.38,-5.98
01/11/2019,3:10:20 PM,603791.729,10325438.71,-6.07
01/11/2019,3:10:21 PM,603789.6169,10325439.15,-5.86
01/11/2019,3:10:22 PM,603787.6162,10325439.26,-6.08
01/11/2019,3:10:23 PM,603785.5044,10325439.37,-5.98
01/11/2019,3:10:24 PM,603783.5039,10325439.25,-6.1
01/11/2019,3:10:25 PM,603781.3922,10325439.25,-5.89
01/11/2019,3:10:26 PM,603779.5029,10325439.03,-5.99
01/11/2019,3:10:27 PM,603777.5025,10325438.81,-6
01/11/2019,3:10:28 PM,603775.6134,10325438.36,-6.02
01/11/2019,3:10:29 PM,603773.7244,10325437.81,-6.06
01/11/2019,3:10:30 PM,603771.9465,10325437.37,-6.06
01/11/2019,3:10:31 PM,603770.1688,10325436.7,-5.93
01/11/2019,3:10:32 PM,603768.391,10325436.04,-6.01
01/11/2019,3:10:33 PM,603766.7246,10325435.15,-5.91
01/11/2019,3:10:34 PM,603765.2807,10325433.93,-6.11
01/11/2019,3:10:35 PM,603763.6143,10325433.05,-5.95
01/11/2019,3:10:36 PM,603762.0593,10325431.83,-5.99
01/11/2019,3:10:37 PM,603760.5042,10325430.72,-6.05
01/11/2019,3:10:38 PM,603759.0603,10325429.62,-6.08
01/11/2019,3:10:39 PM,603757.3941,10325428.51,-6.14
01/11/2019,3:10:40 PM,603755.7278,10325427.4,-6.08
01/11/2019,3:10:41 PM,603754.1727,10325426.3,-6.14
01/11/2019,3:10:42 PM,603752.3953,10325425.3,-6.14
01/11/2019,3:10:43 PM,603750.6178,10325424.3,-6.11
01/11/2019,3:10:44 PM,603748.9516,10325423.2,-6.13
01/11/2019,3:10:45 PM,603747.1741,10325422.2,-6.23
01/11/2019,3:10:46 PM,603745.2855,10325421.2,-6.1
01/11/2019,3:10:47 PM,603743.6192,10325420.1,-6.22
01/11/2019,3:10:48 PM,603741.6193,10325419.32,-6.05
01/11/2019,3:10:49 PM,603739.8418,10325418.32,-6.15
01/11/2019,3:10:50 PM,603737.9531,10325417.44,-6.17
01/11/2019,3:10:51 PM,603736.1757,10325416.44,-6.13
01/11/2019,3:10:52 PM,603734.2869,10325415.67,-6.18
01/11/2019,3:10:53 PM,603732.287,10325414.78,-6.22
01/11/2019,3:10:54 PM,603730.287,10325414.12,-6.22
01/11/2019,3:10:55 PM,603728.287,10325413.34,-6.15
01/11/2019,3:10:56 PM,603726.287,10325412.68,-6.15
01/11/2019,3:10:57 PM,603724.2872,10325411.79,-6.15
01/11/2019,3:10:58 PM,603722.2872,10325411.01,-6.2
01/11/2019,3:10:59 PM,603720.2873,10325410.24,-6.14
01/11/2019,3:11:00 PM,603718.3985,10325409.46,-6.17
01/11/2019,3:11:01 PM,603716.3986,10325408.58,-6.15
01/11/2019,3:11:02 PM,603714.5099,10325407.69,-6.19
01/11/2019,3:11:03 PM,603712.6213,10325406.69,-6.23
01/11/2019,3:11:04 PM,603710.6214,10325405.92,-6.16
01/11/2019,3:11:05 PM,603708.6215,10325405.03,-6.16
01/11/2019,3:11:06 PM,603706.8439,10325404.15,-6.23
01/11/2019,3:11:07 PM,603704.8441,10325403.26,-6.23
01/11/2019,3:11:08 PM,603702.8441,10325402.49,-6.22
01/11/2019,3:11:09 PM,603700.9553,10325401.71,-6.25
01/11/2019,3:11:10 PM,603700.1776,10325401.38,-6.2
01/11/2019,3:11:11 PM,603696.9555,10325400.16,-6.17
01/11/2019,3:11:12 PM,603695.0667,10325399.38,-6.27
01/11/2019,3:11:13 PM,603693.0667,10325398.61,-6.22
01/11/2019,3:11:14 PM,603691.0667,10325397.94,-6.28
01/11/2019,3:11:15 PM,603689.0667,10325397.28,-6.28
01/11/2019,3:11:16 PM,603686.9555,10325396.61,-6.29
01/11/2019,3:11:17 PM,603684.9553,10325396.06,-6.23
01/11/2019,3:11:18 PM,603682.8442,10325395.39,-6.22
01/11/2019,3:11:19 PM,603680.7329,10325394.84,-6.27
01/11/2019,3:11:20 PM,603678.6216,10325394.28,-6.17
01/11/2019,3:11:21 PM,603676.7326,10325393.73,-6.32
01/11/2019,3:11:22 PM,603674.6214,10325393.18,-6.25
01/11/2019,3:11:23 PM,603672.6212,10325392.62,-6.36
01/11/2019,3:11:24 PM,603670.6211,10325392.07,-6.33
01/11/2019,3:11:25 PM,603668.5098,10325391.51,-6.44
01/11/2019,3:11:26 PM,603666.3984,10325391.18,-6.22
01/11/2019,3:11:27 PM,603664.3983,10325390.62,-6.32
01/11/2019,3:11:28 PM,603662.2869,10325390.18,-6.35
01/11/2019,3:11:29 PM,603660.0644,10325389.74,-6.23
01/11/2019,3:11:30 PM,603658.0643,10325389.07,-6.31
01/11/2019,3:11:31 PM,603656.0642,10325388.52,-6.26
01/11/2019,3:11:32 PM,603654.0642,10325387.85,-6.26
01/11/2019,3:11:33 PM,603651.953,10325387.19,-6.28
01/11/2019,3:11:34 PM,603650.0642,10325386.41,-6.26
01/11/2019,3:11:35 PM,603648.1754,10325385.64,-6.31
01/11/2019,3:11:36 PM,603646.2866,10325384.86,-6.33
01/11/2019,3:11:37 PM,603644.3978,10325384.09,-6.25
01/11/2019,3:11:38 PM,603642.3979,10325383.31,-6.33
01/11/2019,3:11:39 PM,603640.6201,10325382.65,-6.32
01/11/2019,3:11:40 PM,603638.62,10325382.09,-6.28
01/11/2019,3:11:41 PM,603636.6198,10325381.65,-6.27
01/11/2019,3:11:42 PM,603634.8418,10325381.2,-6.37
01/11/2019,3:11:43 PM,603632.7303,10325380.98,-6.35
01/11/2019,3:11:44 PM,603630.7298,10325380.87,-6.4
01/11/2019,3:11:45 PM,603628.7291,10325380.98,-6.36
01/11/2019,3:11:46 PM,603626.7283,10325381.2,-6.38
01/11/2019,3:11:47 PM,603624.6163,10325381.53,-6.27
01/11/2019,3:11:48 PM,603622.5042,10325381.97,-6.33
01/11/2019,3:11:49 PM,603620.3921,10325382.41,-6.36
01/11/2019,3:11:50 PM,603618.28,10325382.85,-6.34
01/11/2019,3:11:51 PM,603616.0565,10325383.62,-6.32
01/11/2019,3:11:52 PM,603614.0553,10325384.28,-6.37
01/11/2019,3:11:53 PM,603611.832,10325384.83,-6.28
01/11/2019,3:11:54 PM,603609.7194,10325385.83,-6.32
01/11/2019,3:11:55 PM,603607.4961,10325386.38,-6.33
01/11/2019,3:11:56 PM,603605.384,10325386.82,-6.33
01/11/2019,3:11:57 PM,603603.1606,10325387.48,-6.23
01/11/2019,3:11:58 PM,603601.0484,10325388.03,-6.28
01/11/2019,3:11:59 PM,603598.8253,10325388.25,-6.33
01/11/2019,3:12:00 PM,603596.7133,10325388.58,-6.26
01/11/2019,3:12:01 PM,603594.3791,10325388.8,-6.29
01/11/2019,3:12:02 PM,603592.2672,10325389.02,-6.22
01/11/2019,3:12:03 PM,603590.2667,10325388.9,-6.35
01/11/2019,3:12:04 PM,603588.0436,10325389.12,-6.28
01/11/2019,3:12:05 PM,603585.9321,10325388.9,-6.36
01/11/2019,3:12:06 PM,603583.8204,10325388.79,-6.36
01/11/2019,3:12:07 PM,603581.7086,10325388.9,-6.22
01/11/2019,3:12:08 PM,603579.597,10325388.78,-6.37
01/11/2019,3:12:09 PM,603577.5965,10325388.67,-6.37
01/11/2019,3:12:10 PM,603575.3734,10325388.89,-6.19
01/11/2019,3:12:11 PM,603573.2617,10325388.89,-6.33
01/11/2019,3:12:12 PM,603571.0389,10325388.78,-6.23
01/11/2019,3:12:13 PM,603569.0384,10325388.67,-6.33
01/11/2019,3:12:14 PM,603566.8155,10325388.66,-6.25
01/11/2019,3:12:15 PM,603564.7039,10325388.55,-6.22
01/11/2019,3:12:16 PM,603562.4809,10325388.66,-6.24
01/11/2019,3:12:17 PM,603560.3693,10325388.55,-6.26
01/11/2019,3:12:18 PM,603558.2576,10325388.44,-6.34
01/11/2019,3:12:19 PM,603556.0347,10325388.43,-6.25
01/11/2019,3:12:20 PM,603553.8119,10325388.43,-6.38
01/11/2019,3:12:21 PM,603551.589,10325388.43,-6.29
01/11/2019,3:12:22 PM,603549.4773,10325388.43,-6.26
01/11/2019,3:12:23 PM,603547.2545,10325388.32,-6.27
01/11/2019,3:12:24 PM,603545.0317,10325388.2,-6.29
01/11/2019,3:12:25 PM,603542.809,10325387.98,-6.35
01/11/2019,3:12:26 PM,603540.5862,10325387.87,-6.37
01/11/2019,3:12:27 PM,603538.3632,10325387.98,-6.16
01/11/2019,3:12:28 PM,603536.2515,10325387.97,-6.32
01/11/2019,3:12:29 PM,603534.0287,10325387.86,-6.26
01/11/2019,3:12:30 PM,603531.806,10325387.64,-6.35
01/11/2019,3:12:31 PM,603529.5829,10325387.97,-6.25
01/11/2019,3:12:32 PM,603527.4712,10325387.86,-6.27
01/11/2019,3:12:33 PM,603525.2484,10325387.74,-6.41
01/11/2019,3:12:34 PM,603522.9143,10325387.85,-6.28
01/11/2019,3:12:35 PM,603520.8026,10325387.85,-6.35
01/11/2019,3:12:36 PM,603518.6908,10325387.96,-6.29
01/11/2019,3:12:37 PM,603516.468,10325387.85,-6.28
01/11/2019,3:12:38 PM,603514.3562,10325387.96,-6.29
01/11/2019,3:12:39 PM,603512.1331,10325388.18,-6.26
01/11/2019,3:12:40 PM,603510.0214,10325388.17,-6.31
01/11/2019,3:12:41 PM,603507.7984,10325388.28,-6.25
01/11/2019,3:12:42 PM,603505.5753,10325388.5,-6.26
